Date,gage,Flow,Flow_cms
1983-07-04,08052700,0,0
1983-07-05,08052700,0,0
1983-07-06,08052700,0,0
1983-07-07,08052700,0,0
1983-07-08,08052700,0,0
1983-07-09,08052700,0,0
1983-07-10,08052700,0,0
1983-07-11,08052700,0,0
1983-07-12,08052700,0,0
1983-07-13,08052700,0,0
1983-07-14,08052700,0,0
1983-07-15,08052700,0,0
1983-07-16,08052700,0,0
1983-07-17,08052700,0,0
1983-07-18,08052700,0,0
1983-07-19,08052700,0,0
1983-07-20,08052700,0,0
1983-07-21,08052700,0,0
1983-07-22,08052700,0,0
1983-07-23,08052700,0,0
1983-07-24,08052700,0,0
1983-07-25,08052700,0,0
1983-07-26,08052700,0,0
1983-07-27,08052700,0,0
1983-07-28,08052700,0,0
1983-07-29,08052700,0,0
1983-07-30,08052700,0,0
1983-07-31,08052700,0,0
1983-08-01,08052700,0,0
1983-08-02,08052700,0,0
1983-08-03,08052700,0,0
1983-08-04,08052700,0,0
1983-08-05,08052700,0,0
1983-08-06,08052700,0,0
1983-08-07,08052700,0,0
1983-08-08,08052700,0,0
1983-08-09,08052700,0,0
1983-08-10,08052700,0,0
1983-08-11,08052700,0,0
1983-08-12,08052700,0,0
1983-08-13,08052700,0,0
1983-08-14,08052700,0,0
1983-08-15,08052700,0,0
1983-08-16,08052700,0,0
1983-08-17,08052700,0,0
1983-08-18,08052700,0,0
1983-08-19,08052700,4.8,0.1359208656
1983-08-20,08052700,44,1.245941268
1983-08-21,08052700,14,0.396435858
1983-08-22,08052700,5.3,0.15007928909999999
1983-08-23,08052700,2.2,0.062297063400000005
1983-08-24,08052700,1,0.028316847
1983-08-25,08052700,0.65,0.01840595055
1983-08-26,08052700,0.39,0.01104357033
1983-08-27,08052700,0.25,0.00707921175
1983-08-28,08052700,0.19,0.00538020093
1983-08-29,08052700,0.12,0.00339802164
1983-08-30,08052700,0.05,0.00141584235
1983-08-31,08052700,0,0
1983-09-01,08052700,0,0
1983-09-02,08052700,0,0
1983-09-03,08052700,0,0
1983-09-04,08052700,0,0
1983-09-05,08052700,0,0
1983-09-06,08052700,0,0
1983-09-07,08052700,0,0
1983-09-08,08052700,0,0
1983-09-09,08052700,0,0
1983-09-10,08052700,0,0
1983-09-11,08052700,0,0
1983-09-12,08052700,0,0
1983-09-13,08052700,0,0
1983-09-14,08052700,0,0
1983-09-15,08052700,0,0
1983-09-16,08052700,0,0
1983-09-17,08052700,0,0
1983-09-18,08052700,0,0
1983-09-19,08052700,0,0
1983-09-20,08052700,0,0
1983-09-21,08052700,0,0
1983-09-22,08052700,0,0
1983-09-23,08052700,0,0
1983-09-24,08052700,0,0
1983-09-25,08052700,0,0
1983-09-26,08052700,0,0
1983-09-27,08052700,0,0
1983-09-28,08052700,0,0
1983-09-29,08052700,0,0
1983-09-30,08052700,0,0
1983-10-01,08052700,0,0
1983-10-02,08052700,0,0
1983-10-03,08052700,0,0
1983-10-04,08052700,0,0
1983-10-05,08052700,0,0
1983-10-06,08052700,0,0
1983-10-07,08052700,0,0
1983-10-08,08052700,0,0
1983-10-09,08052700,0,0
1983-10-10,08052700,0,0
1983-10-11,08052700,0,0
1983-10-12,08052700,0,0
1983-10-13,08052700,0,0
1983-10-14,08052700,0,0
1983-10-15,08052700,0,0
1983-10-16,08052700,0,0
1983-10-17,08052700,0,0
1983-10-18,08052700,0,0
1983-10-19,08052700,0,0
1983-10-20,08052700,0,0
1983-10-21,08052700,4.1,0.11609907269999999
1983-10-22,08052700,1.6,0.0453069552
1983-10-23,08052700,0.7,0.0198217929
1983-10-24,08052700,0.4,0.0113267388
1983-10-25,08052700,0.27,0.00764554869
1983-10-26,08052700,0.2,0.0056633694
1983-10-27,08052700,0.11,0.00311485317
1983-10-28,08052700,0.06,0.00169901082
1983-10-29,08052700,0.02,5.6633694e-4
1983-10-30,08052700,0.01,2.8316847e-4
1983-10-31,08052700,0,0
1983-11-01,08052700,0,0
1983-11-02,08052700,0,0
1983-11-03,08052700,0,0
1983-11-04,08052700,0,0
1983-11-05,08052700,0,0
1983-11-06,08052700,0.14,0.003964358580000001
1983-11-07,08052700,0.65,0.01840595055
1983-11-08,08052700,0.57,0.01614060279
1983-11-09,08052700,0.32,0.00906139104
1983-11-10,08052700,0.16,0.00453069552
1983-11-11,08052700,0.06,0.00169901082
1983-11-12,08052700,0.06,0.00169901082
1983-11-13,08052700,0.08,0.00226534776
1983-11-14,08052700,0.06,0.00169901082
1983-11-15,08052700,0.02,5.6633694e-4
1983-11-16,08052700,0,0
1983-11-17,08052700,0,0
1983-11-18,08052700,0,0
1983-11-19,08052700,1.2,0.0339802164
1983-11-20,08052700,1.6,0.0453069552
1983-11-21,08052700,0.53,0.015007928910000001
1983-11-22,08052700,0.23,0.00651287481
1983-11-23,08052700,0.15,0.00424752705
1983-11-24,08052700,0.55,0.015574265850000001
1983-11-25,08052700,0.39,0.01104357033
1983-11-26,08052700,0.25,0.00707921175
1983-11-27,08052700,5.9,0.1670693973
1983-11-28,08052700,7.8,0.2208714066
1983-11-29,08052700,2,0.056633694
1983-11-30,08052700,0.91,0.02576833077
1983-12-01,08052700,0.45,0.01274258115
1983-12-02,08052700,0.29,0.008211885629999999
1983-12-03,08052700,0.38,0.01076040186
1983-12-04,08052700,0.95,0.026901004649999997
1983-12-05,08052700,1.1,0.031148531700000003
1983-12-06,08052700,0.72,0.020388129839999998
1983-12-07,08052700,0.44,0.01245941268
1983-12-08,08052700,0.23,0.00651287481
1983-12-09,08052700,0.19,0.00538020093
1983-12-10,08052700,0.1,0.0028316847
1983-12-11,08052700,0.1,0.0028316847
1983-12-12,08052700,0.07,0.0019821792900000003
1983-12-13,08052700,0.06,0.00169901082
1983-12-14,08052700,0.06,0.00169901082
1983-12-15,08052700,0.06,0.00169901082
1983-12-16,08052700,0.12,0.00339802164
1983-12-17,08052700,0.15,0.00424752705
1983-12-18,08052700,0.17,0.00481386399
1983-12-19,08052700,0.09,0.0025485162299999998
1983-12-20,08052700,0.09,0.0025485162299999998
1983-12-21,08052700,0.1,0.0028316847
1983-12-22,08052700,0.02,5.6633694e-4
1983-12-23,08052700,0,0
1983-12-24,08052700,0,0
1983-12-25,08052700,0,0
1983-12-26,08052700,0.02,5.6633694e-4
1983-12-27,08052700,0.12,0.00339802164
1983-12-28,08052700,0.21,0.00594653787
1983-12-29,08052700,0.08,0.00226534776
1983-12-30,08052700,0.08,0.00226534776
1983-12-31,08052700,0.1,0.0028316847
1984-01-01,08052700,0.18,0.0050970324599999995
1984-01-02,08052700,0.19,0.00538020093
1984-01-03,08052700,0.21,0.00594653787
1984-01-04,08052700,0.21,0.00594653787
1984-01-05,08052700,0.21,0.00594653787
1984-01-06,08052700,0.16,0.00453069552
1984-01-07,08052700,0.13,0.00368119011
1984-01-08,08052700,0.13,0.00368119011
1984-01-09,08052700,0.13,0.00368119011
1984-01-10,08052700,0.13,0.00368119011
1984-01-11,08052700,0.13,0.00368119011
1984-01-12,08052700,0.13,0.00368119011
1984-01-13,08052700,0.11,0.00311485317
1984-01-14,08052700,0.11,0.00311485317
1984-01-15,08052700,0.11,0.00311485317
1984-01-16,08052700,0.11,0.00311485317
1984-01-17,08052700,0.11,0.00311485317
1984-01-18,08052700,0.11,0.00311485317
1984-01-19,08052700,0.01,2.8316847e-4
1984-01-20,08052700,0,0
1984-01-21,08052700,0.08,0.00226534776
1984-01-22,08052700,0.41,0.011609907269999999
1984-01-23,08052700,0.82,0.023219814539999998
1984-01-24,08052700,1.1,0.031148531700000003
1984-01-25,08052700,0.65,0.01840595055
1984-01-26,08052700,0.47,0.013308918089999998
1984-01-27,08052700,0.31,0.008778222569999999
1984-01-28,08052700,0.18,0.0050970324599999995
1984-01-29,08052700,0.15,0.00424752705
1984-01-30,08052700,0.12,0.00339802164
1984-01-31,08052700,0.09,0.0025485162299999998
1984-02-01,08052700,0.08,0.00226534776
1984-02-02,08052700,0.12,0.00339802164
1984-02-03,08052700,0.23,0.00651287481
1984-02-04,08052700,0.23,0.00651287481
1984-02-05,08052700,0.12,0.00339802164
1984-02-06,08052700,0.05,0.00141584235
1984-02-07,08052700,0.08,0.00226534776
1984-02-08,08052700,0.1,0.0028316847
1984-02-09,08052700,0.76,0.02152080372
1984-02-10,08052700,1.1,0.031148531700000003
1984-02-11,08052700,0.63,0.01783961361
1984-02-12,08052700,5.8,0.1642377126
1984-02-13,08052700,3.8,0.10760401859999999
1984-02-14,08052700,1.6,0.0453069552
1984-02-15,08052700,0.7,0.0198217929
1984-02-16,08052700,0.38,0.01076040186
1984-02-17,08052700,0.14,0.003964358580000001
1984-02-18,08052700,0.26,0.00736238022
1984-02-19,08052700,0.57,0.01614060279
1984-02-20,08052700,0.34,0.00962772798
1984-02-21,08052700,0.14,0.003964358580000001
1984-02-22,08052700,0.08,0.00226534776
1984-02-23,08052700,0.05,0.00141584235
1984-02-24,08052700,0.02,5.6633694e-4
1984-02-25,08052700,0,0
1984-02-26,08052700,87,2.4635656889999997
1984-02-27,08052700,131,3.709506957
1984-02-28,08052700,17,0.48138639899999996
1984-02-29,08052700,6.7,0.1897228749
1984-03-01,08052700,3.2,0.0906139104
1984-03-02,08052700,1.6,0.0453069552
1984-03-03,08052700,0.96,0.02718417312
1984-03-04,08052700,0.73,0.02067129831
1984-03-05,08052700,0.57,0.01614060279
1984-03-06,08052700,0.4,0.0113267388
1984-03-07,08052700,0.29,0.008211885629999999
1984-03-08,08052700,0.14,0.003964358580000001
1984-03-09,08052700,0.06,0.00169901082
1984-03-10,08052700,0.06,0.00169901082
1984-03-11,08052700,0.11,0.00311485317
1984-03-12,08052700,502,14.215057194
1984-03-13,08052700,184,5.210299848
1984-03-14,08052700,62,1.7556445139999999
1984-03-15,08052700,31,0.8778222569999999
1984-03-16,08052700,20,0.56633694
1984-03-17,08052700,13,0.368119011
1984-03-18,08052700,9.5,0.2690100465
1984-03-19,08052700,29,0.821188563
1984-03-20,08052700,21,0.5946537869999999
1984-03-21,08052700,14,0.396435858
1984-03-22,08052700,9.3,0.26334667710000004
1984-03-23,08052700,52,1.472476044
1984-03-24,08052700,80,2.26534776
1984-03-25,08052700,31,0.8778222569999999
1984-03-26,08052700,19,0.538020093
1984-03-27,08052700,15,0.424752705
1984-03-28,08052700,38,1.076040186
1984-03-29,08052700,26,0.736238022
1984-03-30,08052700,13,0.368119011
1984-03-31,08052700,8.7,0.24635656889999996
1984-04-01,08052700,6.3,0.1783961361
1984-04-02,08052700,5.8,0.1642377126
1984-04-03,08052700,8.3,0.2350298301
1984-04-04,08052700,5.9,0.1670693973
1984-04-05,08052700,3.6,0.1019406492
1984-04-06,08052700,2.4,0.0679604328
1984-04-07,08052700,2.6,0.0736238022
1984-04-08,08052700,15,0.424752705
1984-04-09,08052700,9.8,0.2775051006
1984-04-10,08052700,4.8,0.1359208656
1984-04-11,08052700,3.4,0.09627727979999999
1984-04-12,08052700,2.7,0.07645548690000001
1984-04-13,08052700,1.7,0.048138639899999995
1984-04-14,08052700,1.1,0.031148531700000003
1984-04-15,08052700,0.74,0.02095446678
1984-04-16,08052700,0.59,0.01670693973
1984-04-17,08052700,0.47,0.013308918089999998
1984-04-18,08052700,0.37,0.01047723339
1984-04-19,08052700,0.38,0.01076040186
1984-04-20,08052700,0.29,0.008211885629999999
1984-04-21,08052700,0.25,0.00707921175
1984-04-22,08052700,0.15,0.00424752705
1984-04-23,08052700,0.16,0.00453069552
1984-04-24,08052700,0.11,0.00311485317
1984-04-25,08052700,0.09,0.0025485162299999998
1984-04-26,08052700,0.08,0.00226534776
1984-04-27,08052700,0.09,0.0025485162299999998
1984-04-28,08052700,0.03,8.4950541e-4
1984-04-29,08052700,0.06,0.00169901082
1984-04-30,08052700,0.11,0.00311485317
1984-05-01,08052700,0.49,0.013875255029999999
1984-05-02,08052700,16,0.453069552
1984-05-03,08052700,5,0.141584235
1984-05-04,08052700,3,0.08495054099999999
1984-05-05,08052700,1.3,0.0368119011
1984-05-06,08052700,2.9,0.0821188563
1984-05-07,08052700,2,0.056633694
1984-05-08,08052700,0.75,0.021237635249999998
1984-05-09,08052700,0.39,0.01104357033
1984-05-10,08052700,0.04,0.00113267388
1984-05-11,08052700,0,0
1984-05-12,08052700,0,0
1984-05-13,08052700,0,0
1984-05-14,08052700,0,0
1984-05-15,08052700,0,0
1984-05-16,08052700,0,0
1984-05-17,08052700,0,0
1984-05-18,08052700,0,0
1984-05-19,08052700,0,0
1984-05-20,08052700,0,0
1984-05-21,08052700,0,0
1984-05-22,08052700,0,0
1984-05-23,08052700,0,0
1984-05-24,08052700,0,0
1984-05-25,08052700,0,0
1984-05-26,08052700,0,0
1984-05-27,08052700,0,0
1984-05-28,08052700,0,0
1984-05-29,08052700,0,0
1984-05-30,08052700,0,0
1984-05-31,08052700,0,0
1984-06-01,08052700,0,0
1984-06-02,08052700,0,0
1984-06-03,08052700,0,0
1984-06-04,08052700,0,0
1984-06-05,08052700,0,0
1984-06-06,08052700,0,0
1984-06-07,08052700,0,0
1984-06-08,08052700,0,0
1984-06-09,08052700,0,0
1984-06-10,08052700,0.05,0.00141584235
1984-06-11,08052700,0.04,0.00113267388
1984-06-12,08052700,0,0
1984-06-13,08052700,0,0
1984-06-14,08052700,0,0
1984-06-15,08052700,0,0
1984-06-16,08052700,0,0
1984-06-17,08052700,0,0
1984-06-18,08052700,0,0
1984-06-19,08052700,0,0
1984-06-20,08052700,0,0
1984-06-21,08052700,0,0
1984-06-22,08052700,0,0
1984-06-23,08052700,0,0
1984-06-24,08052700,0,0
1984-06-25,08052700,0,0
1984-06-26,08052700,0,0
1984-06-27,08052700,0,0
1984-06-28,08052700,0,0
1984-06-29,08052700,0,0
1984-06-30,08052700,0,0
1984-07-01,08052700,0,0
1984-07-02,08052700,0,0
1984-07-03,08052700,0,0
1984-07-04,08052700,0,0
1984-07-05,08052700,0,0
1984-07-06,08052700,0,0
1984-07-07,08052700,0,0
1984-07-08,08052700,0,0
1984-07-09,08052700,0,0
1984-07-10,08052700,0,0
1984-07-11,08052700,0,0
1984-07-12,08052700,0,0
1984-07-13,08052700,0,0
1984-07-14,08052700,0,0
1984-07-15,08052700,0,0
1984-07-16,08052700,0,0
1984-07-17,08052700,0,0
1984-07-18,08052700,0,0
1984-07-19,08052700,0,0
1984-07-20,08052700,0,0
1984-07-21,08052700,0,0
1984-07-22,08052700,0,0
1984-07-23,08052700,0,0
1984-07-24,08052700,0,0
1984-07-25,08052700,0,0
1984-07-26,08052700,0,0
1984-07-27,08052700,0,0
1984-07-28,08052700,0,0
1984-07-29,08052700,0,0
1984-07-30,08052700,0,0
1984-07-31,08052700,0,0
1984-08-01,08052700,0,0
1984-08-02,08052700,0,0
1984-08-03,08052700,0,0
1984-08-04,08052700,0,0
1984-08-05,08052700,0,0
1984-08-06,08052700,0,0
1984-08-07,08052700,0,0
1984-08-08,08052700,0,0
1984-08-09,08052700,0,0
1984-08-10,08052700,0,0
1984-08-11,08052700,0,0
1984-08-12,08052700,0,0
1984-08-13,08052700,0,0
1984-08-14,08052700,0,0
1984-08-15,08052700,0,0
1984-08-16,08052700,0,0
1984-08-17,08052700,0,0
1984-08-18,08052700,0,0
1984-08-19,08052700,0,0
1984-08-20,08052700,0,0
1984-08-21,08052700,0,0
1984-08-22,08052700,0,0
1984-08-23,08052700,0,0
1984-08-24,08052700,0,0
1984-08-25,08052700,0,0
1984-08-26,08052700,0,0
1984-08-27,08052700,0,0
1984-08-28,08052700,0,0
1984-08-29,08052700,0,0
1984-08-30,08052700,0,0
1984-08-31,08052700,0,0
1984-09-01,08052700,0,0
1984-09-02,08052700,0,0
1984-09-03,08052700,0,0
1984-09-04,08052700,0,0
1984-09-05,08052700,0,0
1984-09-06,08052700,0,0
1984-09-07,08052700,0,0
1984-09-08,08052700,0,0
1984-09-09,08052700,0,0
1984-09-10,08052700,0,0
1984-09-11,08052700,0,0
1984-09-12,08052700,0,0
1984-09-13,08052700,0,0
1984-09-14,08052700,0,0
1984-09-15,08052700,0,0
1984-09-16,08052700,0,0
1984-09-17,08052700,0,0
1984-09-18,08052700,0,0
1984-09-19,08052700,0,0
1984-09-20,08052700,0,0
1984-09-21,08052700,0,0
1984-09-22,08052700,0,0
1984-09-23,08052700,0,0
1984-09-24,08052700,0,0
1984-09-25,08052700,0,0
1984-09-26,08052700,0,0
1984-09-27,08052700,0,0
1984-09-28,08052700,0,0
1984-09-29,08052700,0,0
1984-09-30,08052700,0,0
1984-10-01,08052700,0,0
1984-10-02,08052700,0,0
1984-10-03,08052700,0,0
1984-10-04,08052700,0,0
1984-10-05,08052700,0,0
1984-10-06,08052700,0,0
1984-10-07,08052700,0,0
1984-10-08,08052700,0,0
1984-10-09,08052700,0,0
1984-10-10,08052700,0,0
1984-10-11,08052700,0,0
1984-10-12,08052700,0,0
1984-10-13,08052700,0,0
1984-10-14,08052700,0,0
1984-10-15,08052700,0,0
1984-10-16,08052700,0,0
1984-10-17,08052700,0,0
1984-10-18,08052700,0,0
1984-10-19,08052700,0,0
1984-10-20,08052700,0,0
1984-10-21,08052700,0,0
1984-10-22,08052700,0,0
1984-10-23,08052700,0,0
1984-10-24,08052700,0,0
1984-10-25,08052700,87,2.4635656889999997
1984-10-26,08052700,57,1.614060279
1984-10-27,08052700,46,1.302574962
1984-10-28,08052700,46,1.302574962
1984-10-29,08052700,36,1.0194064919999999
1984-10-30,08052700,27,0.764554869
1984-10-31,08052700,22,0.622970634
1984-11-01,08052700,170,4.81386399
1984-11-02,08052700,415,11.751491504999999
1984-11-03,08052700,230,6.51287481
1984-11-04,08052700,150,4.2475270499999995
1984-11-05,08052700,85,2.406931995
1984-11-06,08052700,64,1.812278208
1984-11-07,08052700,51,1.444159197
1984-11-08,08052700,43,1.217624421
1984-11-09,08052700,36,1.0194064919999999
1984-11-10,08052700,30,0.84950541
1984-11-11,08052700,23,0.651287481
1984-11-12,08052700,17,0.48138639899999996
1984-11-13,08052700,13,0.368119011
1984-11-14,08052700,11,0.311485317
1984-11-15,08052700,9.4,0.2661783618
1984-11-16,08052700,7.9,0.2237030913
1984-11-17,08052700,5.8,0.1642377126
1984-11-18,08052700,56,1.585743432
1984-11-19,08052700,40,1.13267388
1984-11-20,08052700,25,0.707921175
1984-11-21,08052700,18,0.5097032459999999
1984-11-22,08052700,15,0.424752705
1984-11-23,08052700,12,0.33980216399999996
1984-11-24,08052700,10,0.28316847
1984-11-25,08052700,8.7,0.24635656889999996
1984-11-26,08052700,7.7,0.2180397219
1984-11-27,08052700,6.4,0.1812278208
1984-11-28,08052700,5.1,0.14441591969999998
1984-11-29,08052700,3.8,0.10760401859999999
1984-11-30,08052700,3.3,0.09344559509999999
1984-12-01,08052700,2.4,0.0679604328
1984-12-02,08052700,1.7,0.048138639899999995
1984-12-03,08052700,1.3,0.0368119011
1984-12-04,08052700,1.2,0.0339802164
1984-12-05,08052700,1.4,0.0396435858
1984-12-06,08052700,1.6,0.0453069552
1984-12-07,08052700,1.4,0.0396435858
1984-12-08,08052700,1.4,0.0396435858
1984-12-09,08052700,1.1,0.031148531700000003
1984-12-10,08052700,0.92,0.02605149924
1984-12-11,08052700,0.85,0.024069319949999998
1984-12-12,08052700,0.84,0.02378615148
1984-12-13,08052700,20,0.56633694
1984-12-14,08052700,50,1.41584235
1984-12-15,08052700,608,17.216642976
1984-12-16,08052700,448,12.685947456
1984-12-17,08052700,221,6.258023187
1984-12-18,08052700,275,7.787132925
1984-12-19,08052700,147,4.162576509
1984-12-20,08052700,143,4.049309121
1984-12-21,08052700,101,2.860001547
1984-12-22,08052700,76,2.152080372
1984-12-23,08052700,46,1.302574962
1984-12-24,08052700,29,0.821188563
1984-12-25,08052700,20,0.56633694
1984-12-26,08052700,15,0.424752705
1984-12-27,08052700,12,0.33980216399999996
1984-12-28,08052700,11,0.311485317
1984-12-29,08052700,15,0.424752705
1984-12-30,08052700,267,7.560598149
1984-12-31,08052700,717,20.303179299
1985-01-01,08052700,668,18.915653796
1985-01-02,08052700,220,6.22970634
1985-01-03,08052700,128,3.624556416
1985-01-04,08052700,102,2.888318394
1985-01-05,08052700,74,2.095446678
1985-01-06,08052700,52,1.472476044
1985-01-07,08052700,32,0.906139104
1985-01-08,08052700,22,0.622970634
1985-01-09,08052700,18,0.5097032459999999
1985-01-10,08052700,16,0.453069552
1985-01-11,08052700,12,0.33980216399999996
1985-01-12,08052700,9.1,0.2576833077
1985-01-13,08052700,7,0.198217929
1985-01-14,08052700,5.4,0.15291097380000002
1985-01-15,08052700,4.3,0.12176244209999999
1985-01-16,08052700,5.8,0.1642377126
1985-01-17,08052700,16,0.453069552
1985-01-18,08052700,11,0.311485317
1985-01-19,08052700,7.4,0.2095446678
1985-01-20,08052700,5.1,0.14441591969999998
1985-01-21,08052700,3.4,0.09627727979999999
1985-01-22,08052700,2.1,0.0594653787
1985-01-23,08052700,1.7,0.048138639899999995
1985-01-24,08052700,1.8,0.0509703246
1985-01-25,08052700,1.9,0.053802009299999995
1985-01-26,08052700,1.7,0.048138639899999995
1985-01-27,08052700,1.7,0.048138639899999995
1985-01-28,08052700,1.7,0.048138639899999995
1985-01-29,08052700,2,0.056633694
1985-01-30,08052700,1.9,0.053802009299999995
1985-01-31,08052700,1.6,0.0453069552
1985-02-01,08052700,2.3,0.0651287481
1985-02-02,08052700,1.8,0.0509703246
1985-02-03,08052700,1.6,0.0453069552
1985-02-04,08052700,1.7,0.048138639899999995
1985-02-05,08052700,4.2,0.1189307574
1985-02-06,08052700,22,0.622970634
1985-02-07,08052700,24,0.6796043279999999
1985-02-08,08052700,25,0.707921175
1985-02-09,08052700,20,0.56633694
1985-02-10,08052700,19,0.538020093
1985-02-11,08052700,15,0.424752705
1985-02-12,08052700,10,0.28316847
1985-02-13,08052700,7.9,0.2237030913
1985-02-14,08052700,6.9,0.1953862443
1985-02-15,08052700,5.9,0.1670693973
1985-02-16,08052700,5,0.141584235
1985-02-17,08052700,4.2,0.1189307574
1985-02-18,08052700,3.7,0.1047723339
1985-02-19,08052700,3.5,0.0991089645
1985-02-20,08052700,2.9,0.0821188563
1985-02-21,08052700,2.5,0.0707921175
1985-02-22,08052700,2.7,0.07645548690000001
1985-02-23,08052700,1000,28.316847
1985-02-24,08052700,425,12.034659975
1985-02-25,08052700,195,5.521785165
1985-02-26,08052700,114,3.228120558
1985-02-27,08052700,79,2.237030913
1985-02-28,08052700,54,1.529109738
1985-03-01,08052700,36,1.0194064919999999
1985-03-02,08052700,25,0.707921175
1985-03-03,08052700,18,0.5097032459999999
1985-03-04,08052700,28,0.792871716
1985-03-05,08052700,28,0.792871716
1985-03-06,08052700,18,0.5097032459999999
1985-03-07,08052700,14,0.396435858
1985-03-08,08052700,11,0.311485317
1985-03-09,08052700,8.9,0.2520199383
1985-03-10,08052700,7.1,0.2010496137
1985-03-11,08052700,5.4,0.15291097380000002
1985-03-12,08052700,4,0.113267388
1985-03-13,08052700,3.6,0.1019406492
1985-03-14,08052700,248,7.0225780559999995
1985-03-15,08052700,82,2.321981454
1985-03-16,08052700,43,1.217624421
1985-03-17,08052700,28,0.792871716
1985-03-18,08052700,18,0.5097032459999999
1985-03-19,08052700,14,0.396435858
1985-03-20,08052700,418,11.836442046
1985-03-21,08052700,817,23.134863999
1985-03-22,08052700,333,9.429510051
1985-03-23,08052700,187,5.295250389
1985-03-24,08052700,103,2.916635241
1985-03-25,08052700,77,2.180397219
1985-03-26,08052700,52,1.472476044
1985-03-27,08052700,35,0.991089645
1985-03-28,08052700,21,0.5946537869999999
1985-03-29,08052700,15,0.424752705
1985-03-30,08052700,13,0.368119011
1985-03-31,08052700,10,0.28316847
1985-04-01,08052700,8,0.226534776
1985-04-02,08052700,6.1,0.17273276669999998
1985-04-03,08052700,4.2,0.1189307574
1985-04-04,08052700,3.1,0.0877822257
1985-04-05,08052700,2.4,0.0679604328
1985-04-06,08052700,1.8,0.0509703246
1985-04-07,08052700,1.4,0.0396435858
1985-04-08,08052700,1,0.028316847
1985-04-09,08052700,0.84,0.02378615148
1985-04-10,08052700,0.74,0.02095446678
1985-04-11,08052700,0.76,0.02152080372
1985-04-12,08052700,0.77,0.02180397219
1985-04-13,08052700,1.8,0.0509703246
1985-04-14,08052700,6.6,0.18689119019999997
1985-04-15,08052700,2.1,0.0594653787
1985-04-16,08052700,1.1,0.031148531700000003
1985-04-17,08052700,0.79,0.022370309130000002
1985-04-18,08052700,0.71,0.020104961369999997
1985-04-19,08052700,0.59,0.01670693973
1985-04-20,08052700,0.47,0.013308918089999998
1985-04-21,08052700,0.38,0.01076040186
1985-04-22,08052700,286,8.098618242
1985-04-23,08052700,721,20.416446687
1985-04-24,08052700,163,4.615646061
1985-04-25,08052700,87,2.4635656889999997
1985-04-26,08052700,52,1.472476044
1985-04-27,08052700,33,0.934455951
1985-04-28,08052700,24,0.6796043279999999
1985-04-29,08052700,21,0.5946537869999999
1985-04-30,08052700,407,11.524956729
1985-05-01,08052700,87,2.4635656889999997
1985-05-02,08052700,38,1.076040186
1985-05-03,08052700,17,0.48138639899999996
1985-05-04,08052700,10,0.28316847
1985-05-05,08052700,6.7,0.1897228749
1985-05-06,08052700,4.1,0.11609907269999999
1985-05-07,08052700,2.5,0.0707921175
1985-05-08,08052700,1.7,0.048138639899999995
1985-05-09,08052700,1.3,0.0368119011
1985-05-10,08052700,0.99,0.028033678529999998
1985-05-11,08052700,0.91,0.02576833077
1985-05-12,08052700,0.87,0.02463565689
1985-05-13,08052700,418,11.836442046
1985-05-14,08052700,541,15.319414227
1985-05-15,08052700,76,2.152080372
1985-05-16,08052700,46,1.302574962
1985-05-17,08052700,18,0.5097032459999999
1985-05-18,08052700,7.8,0.2208714066
1985-05-19,08052700,4.7,0.1330891809
1985-05-20,08052700,7.3,0.2067129831
1985-05-21,08052700,2320,65.69508504
1985-05-22,08052700,1800,50.9703246
1985-05-23,08052700,344,9.740995368
1985-05-24,08052700,276,7.815449772
1985-05-25,08052700,138,3.907724886
1985-05-26,08052700,79,2.237030913
1985-05-27,08052700,44,1.245941268
1985-05-28,08052700,22,0.622970634
1985-05-29,08052700,15,0.424752705
1985-05-30,08052700,9.9,0.2803367853
1985-05-31,08052700,7.4,0.2095446678
1985-06-01,08052700,5.6,0.1585743432
1985-06-02,08052700,4.4,0.12459412680000001
1985-06-03,08052700,3.4,0.09627727979999999
1985-06-04,08052700,2.6,0.0736238022
1985-06-05,08052700,2.5,0.0707921175
1985-06-06,08052700,332,9.401193204
1985-06-07,08052700,117,3.313071099
1985-06-08,08052700,62,1.7556445139999999
1985-06-09,08052700,37,1.047723339
1985-06-10,08052700,25,0.707921175
1985-06-11,08052700,24,0.6796043279999999
1985-06-12,08052700,22,0.622970634
1985-06-13,08052700,10,0.28316847
1985-06-14,08052700,6.3,0.1783961361
1985-06-15,08052700,4.2,0.1189307574
1985-06-16,08052700,3.1,0.0877822257
1985-06-17,08052700,2.3,0.0651287481
1985-06-18,08052700,2.3,0.0651287481
1985-06-19,08052700,2.6,0.0736238022
1985-06-20,08052700,2,0.056633694
1985-06-21,08052700,1.6,0.0453069552
1985-06-22,08052700,1.3,0.0368119011
1985-06-23,08052700,1.2,0.0339802164
1985-06-24,08052700,0.99,0.028033678529999998
1985-06-25,08052700,0.87,0.02463565689
1985-06-26,08052700,0.71,0.020104961369999997
1985-06-27,08052700,0.57,0.01614060279
1985-06-28,08052700,0.41,0.011609907269999999
1985-06-29,08052700,0.3,0.0084950541
1985-06-30,08052700,0.18,0.0050970324599999995
1985-07-01,08052700,0.08,0.00226534776
1985-07-02,08052700,0.02,5.6633694e-4
1985-07-03,08052700,0.08,0.00226534776
1985-07-04,08052700,0.27,0.00764554869
1985-07-05,08052700,0.53,0.015007928910000001
1985-07-06,08052700,0.3,0.0084950541
